source,smiles
D00834_protomer_2,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1
D07636_protomer_1,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1
D07636_protomer_2,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1
C14214_protomer_1,CCCCOC(=O)c1ccccc1C(=O)OCCCC
D01046_protomer_1,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1
D00520_protomer_2,CN(C)CCOC(c1ccccc1)c1ccccc1
D00520_protomer_1,C[NH+](C)CCOC(c1ccccc1)c1ccccc1
D07192_protomer_2,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1
D07192_protomer_1,CC(Cc1cccc(C(F)(F)F)c1)[NH2+]CCOC(=O)c1ccccc1
C11790_protomer_3,CC1C2Cc3ccc(O)cc3C1(C)CCN2CCc1ccccc1
C11790_protomer_1,CC1C2Cc3ccc(O)cc3C1(C)CC[NH+]2CCc1ccccc1
C11790_protomer_2,CC1C2Cc3ccc([O-])cc3C1(C)CC[NH+]2CCc1ccccc1
D02925_protomer_2,CC1(C)SC2C(NC(=O)C([NH3+])c3ccc(O)cc3)C(=O)N2C1C(=O)[O-]
D02925_protomer_3,CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)[O-]
D02925_protomer_1,CC1(C)SC2C(NC(=O)C([NH3+])c3ccc([O-])cc3)C(=O)N2C1C(=O)[O-]
D09959_protomer_1,N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1
D10515_protomer_2,O=P([O-])([O-])C(O)(Cn1ccnc1)P(=O)([O-])[O-]
D10515_protomer_1,O=P([O-])([O-])C(O)(Cn1ccnc1)P(=O)([O-])O
D10515_protomer_3,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O
D02486_protomer_1,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1
D08619_protomer_2,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1
D08619_protomer_1,Cc1cccc(Nc2ccncc2S(=O)(=O)[N-]C(=O)[NH2+]C(C)C)c1
D10995_protomer_1,CCC1CN(C(=O)NCC(F)(F)F)CC1c1cnc2cnc3[nH]ccc3n12
D00677_protomer_1,Cn1nc(C(=O)NC2CC3CCCC(C2)[NH+]3C)c2ccccc21
D00677_protomer_2,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2
D00675_protomer_2,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12
D00675_protomer_1,C[NH+](C)CCc1c[nH]c2ccc(Cn3cncn3)cc12
D07226_protomer_2,CC(C)C(=O)Oc1ccc(CO)cc1C(CCN(C(C)C)C(C)C)c1ccccc1
D07226_protomer_1,CC(C)C(=O)Oc1ccc(CO)cc1C(CC[NH+](C(C)C)C(C)C)c1ccccc1
D00825_protomer_2,CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21
D00825_protomer_1,C[NH2+]C1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21
D00362_protomer_2,NCCCCC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O
D00362_protomer_1,[NH3+]CCCCC([NH2+]C(CCc1ccccc1)C(=O)[O-])C(=O)N1CCCC1C(=O)[O-]
D05731_protomer_1,Cc1c(C(=O)[N-]N2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
D05731_protomer_2,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
D03101_protomer_1,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C
D03294_protomer_1,O=C([O-])C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO
C14757_protomer_2,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3C(OC)CC21C
C14757_protomer_1,C#CC1(O)CCC2C3CCc4cc([O-])ccc4C3C(OC)CC21C
D00782_protomer_1,OC(CC[NH+]1CCCC1)(c1ccccc1)C1CCCCC1
D00782_protomer_2,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1
D07186_protomer_1,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCCOC(=O)c1cccnc1
D02480_protomer_1,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1
D02475_protomer_2,NC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4F)c3c2Cl)CC12CC2
D02475_protomer_1,[NH3+]C1CN(c2c(F)cc3c(=O)c(C(=O)[O-])cn(C4CC4F)c3c2Cl)CC12CC2
D00110_protomer_2,COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C
D00110_protomer_1,COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1[NH+]2C
D01744_protomer_1,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2
D07260_protomer_1,CC12CCC3C(CCC4=C(O)C(=O)CCC43C)C1CCC2=O
D08239_protomer_2,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C
D08239_protomer_1,CC(=O)Oc1cc(C(C)C)c(OCC[NH+](C)C)cc1C
D05039_protomer_2,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1
D05039_protomer_1,Cc1cc(-c2ccccc2)nnc1NCC[NH+]1CCOCC1
D08247_protomer_1,C=CC[NH+]1CCC23c4c5ccc([O-])c4OC2C(O)C=CC3C1C5
D08247_protomer_2,C=CC[NH+]1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5
D08247_protomer_3,C=CCN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5
D07140_protomer_1,COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1
D07790_protomer_1,C[NH+]1C2CCC1CC(OC1c3ccccc3CCc3ccccc31)C2
D07790_protomer_2,CN1C2CCC1CC(OC1c3ccccc3CCc3ccccc31)C2
D07727_protomer_2,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21
D07727_protomer_1,C[NH+](C)CCCN1c2ccccc2CCc2ccc(Cl)cc21
D00311_protomer_1,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2
D00941_protomer_1,[NH3+]CCC(O)(P(=O)([O-])[O-])P(=O)([O-])[O-]
D00941_protomer_3,NCCC(O)(P(=O)([O-])O)P(=O)([O-])O
D00941_protomer_2,[NH3+]CCC(O)(P(=O)([O-])[O-])P(=O)([O-])O
D07662_protomer_2,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
D08009_protomer_2,COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC
D08009_protomer_1,COc1ccc(CC[NH+](C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC
D02623_protomer_2,Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1
D02623_protomer_1,Cc1ccc(C2(O)CC[NH+](CCCC(=O)c3ccc(F)cc3)CC2)cc1
D00690_protomer_1,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)CCl
D03825_protomer_2,COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341
D03825_protomer_1,COc1ccc2c3c1OC1C(O)CCC4C(C2)[NH+](C)CCC341
D07439_protomer_1,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC
D07907_protomer_1,C#Cc1ccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)cc1
D01013_protomer_1,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I
D08415_protomer_1,CCCCCCCCCCCCCCCCCC(=O)OCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C
D07999_protomer_2,NS(=O)(=O)c1cc(C(=O)[O-])c(NCc2ccco2)cc1Cl
D07999_protomer_1,[NH-]S(=O)(=O)c1cc(C(=O)[O-])c(NCc2ccco2)cc1Cl
D08287_protomer_2,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21
D08287_protomer_1,CCn1cc(C(=O)[O-])c(=O)c2cc(F)c(N3CC[NH2+]CC3)cc21
D07557_protomer_2,COc1ccc2c3c1OC1C(OC(C)=O)CCC4C(C2)N(C)CCC341
D07557_protomer_1,COc1ccc2c3c1OC1C(OC(C)=O)CCC4C(C2)[NH+](C)CCC341
D07589_protomer_2,CC(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1
D07589_protomer_1,CC(C)(C)[NH+]1CCC(c2ccccc2)(c2ccccc2)CC1
D07674_protomer_1,CCCCCCCCCCCCCCCCCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1
D00590_protomer_2,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1
D00590_protomer_1,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)[O-])cn(C4CC4)c3c2F)CC(C)[NH2+]1
D03824_protomer_2,O=C(OCCN1CCCCC1)C1(C2CCCCC2)CCCCC1
D03824_protomer_1,O=C(OCC[NH+]1CCCCC1)C1(C2CCCCC2)CCCCC1
D00856_protomer_2,O=C(O)C(O)c1ccccc1
D01219_protomer_1,COc1cc2[nH]c(C)c(CC[NH+]3CCN(c4ccccc4)CC3)c2cc1OC
D01219_protomer_2,COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC
D07831_protomer_2,COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341
D07831_protomer_1,COc1ccc2c3c1OC1C(O)CCC4C(C2)[NH+](C)CCC341
D02503_protomer_2,CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccsc3)C(=O)N2C1C(=O)O
D00917_protomer_1,C=CC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1
D00917_protomer_2,C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1
D07619_protomer_1,CCOC(=O)COc1ccc2c(C)c(CC[NH+](CC)CC)c(=O)oc2c1
D07619_protomer_2,CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1
D02914_protomer_1,CCOC(=O)C1=C(COCC[NH3+])[NH2+]C(C)=C(C(=O)OC)C1c1ccccc1Cl
D02914_protomer_2,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl
D04218_protomer_1,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1C(=O)CO
D02697_protomer_3,CCCCC(=O)OCC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O
D02697_protomer_2,CCCCC(=O)OCC(=O)C1(O)Cc2c([O-])c3c(c([O-])c2C(OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O
D02697_protomer_1,CCCCC(=O)OCC(=O)C1(O)Cc2c(O)c3c(c([O-])c2C(OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O
D00364_protomer_1,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1
D08074_protomer_2,CC(C)(C)NCC(O)COc1ccccc1C1CCCC1
D08074_protomer_1,CC(C)(C)[NH2+]CC(O)COc1ccccc1C1CCCC1
D07305_protomer_1,c1cnc(N2CC[NH+](Cc3ccc4c(c3)OCO4)CC2)nc1
D07305_protomer_2,c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1
D00156_protomer_2,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1
D00156_protomer_1,CC1(C(=O)[O-])CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1
D06367_protomer_2,CN(C)CC=C(c1ccc(Br)cc1)c1cccnc1
D06367_protomer_1,C[NH+](C)CC=C(c1ccc(Br)cc1)c1cccnc1
D02156_protomer_1,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC(=O)[O-]
D02156_protomer_2,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC(=O)O
D07808_protomer_2,CC(CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1
D07808_protomer_1,CC(C[NH+]1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1
D07219_protomer_2,CC(C(=O)O)c1ccc2oc(-c3ccc(F)cc3)nc2c1
D02366_protomer_2,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12
D02366_protomer_1,CC[NH+](CC)CCCC(C)[NH2+]c1ccnc2cc(Cl)ccc12
D00335_protomer_1,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)[N-]C(=O)[NH2+]C3CCCCC3)cc2)cn1
D00335_protomer_2,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1
D07680_protomer_1,CC[NH+](CC)CCCC(C)[NH2+]c1ccnc2cc(Cl)ccc12
D07680_protomer_2,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12
D02624_protomer_2,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
D02624_protomer_1,C[NH+]1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
D00823_protomer_2,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1
D02447_protomer_3,O=C(O)CCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
D02447_protomer_1,O=C([O-])CCC(=O)Nc1ccc(S(=O)(=O)[N-]c2nccs2)cc1
D02447_protomer_2,O=C([O-])CCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
D00662_protomer_1,C[NH+]1CCC(=C2c3ccccc3CCc3cccnc32)CC1
D00662_protomer_2,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1
D06543_protomer_1,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO
D01406_protomer_1,Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)[O-])CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2
D00769_protomer_2,COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1
D00712_protomer_2,C=CCC1(C(C)C#CCC)C(=O)N=C([O-])N(C)C1=O
D00712_protomer_1,C=CCC1(C(C)C#CCC)C(=O)N=C(O)N(C)C1=O
D06397_protomer_1,CC12CCC3c4ccc(OC(=O)N(CCCl)CCCl)cc4CCC3C1CCC2OP(=O)([O-])[O-]
D02289_protomer_1,CC(=O)C1CCC2C3CC(C)C4=CC(=O)CCC4(C)C3C(O)CC12C
D07155_protomer_3,Cn1c(=O)c2c(ncn2CCNCC(O)c2ccc(O)c(O)c2)n(C)c1=O
D07155_protomer_2,Cn1c(=O)c2c(ncn2CC[NH2+]CC(O)c2ccc(O)c([O-])c2)n(C)c1=O
D07155_protomer_1,Cn1c(=O)c2c(ncn2CC[NH2+]CC(O)c2ccc([O-])c([O-])c2)n(C)c1=O
D02353_protomer_3,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1
D02353_protomer_2,CC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C([NH3+])c3ccc(O)cc3)C2SC1
D02353_protomer_1,CC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C([NH3+])c3ccc([O-])cc3)C2SC1
D00455_protomer_2,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1
D00455_protomer_1,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[n-]c2c1
D08109_protomer_3,COC1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)COC21
D08109_protomer_1,COC1(NC(=O)C(C(=O)[O-])c2ccc(O)cc2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)COC21
D00647_protomer_3,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1
D00647_protomer_1,C[NH+](CCOc1ccc([N-]S(C)(=O)=O)cc1)CCc1ccc([N-]S(C)(=O)=O)cc1
D00647_protomer_2,C[NH+](CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc([N-]S(C)(=O)=O)cc1
D03879_protomer_1,CC(CCc1ccc(O)cc1)[NH2+]CCc1ccc([O-])c([O-])c1
D03879_protomer_3,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1
D03879_protomer_2,CC(CCc1ccc([O-])cc1)[NH2+]CCc1ccc([O-])c([O-])c1
D00822_protomer_2,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
D00822_protomer_1,C[NH+](C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
D07420_protomer_1,O=C([O-])C[NH+]1CC[NH+](CC(=O)[O-])CC[NH+](C(CO)C(O)CO)CC[NH+](CC(=O)[O-])CC1
D07420_protomer_2,O=C([O-])CN1CCN(CC(=O)[O-])CCN(C(CO)C(O)CO)CCN(CC(=O)[O-])CC1
D08557_protomer_2,CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)OC1OC(=O)c2ccccc21
D08557_protomer_1,CC1(C)SC2C(NC(=O)C([NH3+])c3ccccc3)C(=O)N2C1C(=O)OC1OC(=O)c2ccccc21
D01007_protomer_1,CCCOC(C(=O)OC1CC[NH+](C)CC1)(c1ccccc1)c1ccccc1
D01007_protomer_2,CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1
D11422_protomer_1,C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1
D01628_protomer_1,CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C=Cc3scnc3C)CSC12)c1csc(N)n1
D08310_protomer_1,CC[NH+](CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1
D08310_protomer_2,CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1
D00737_protomer_2,CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C
D07266_protomer_1,COc1ccc2c(c1)c(CC(=O)NO)c(C)n2C(=O)c1ccc(Cl)cc1
D07637_protomer_1,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1
D07637_protomer_2,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1
D01940_protomer_1,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I
D01940_protomer_2,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
D08145_protomer_1,C[NH+]1CC[NH+](C=C2[NH+]=C3CN=C(c4ccccc4Cl)c4cc([N+](=O)[O-])ccc4N3C2=O)CC1
D08145_protomer_2,CN1CCN(C=C2N=C3CN=C(c4ccccc4Cl)c4cc([N+](=O)[O-])ccc4N3C2=O)CC1
D10222_protomer_1,CCCCCCCCC=CCCCCCCCC(=O)OCC1OC(n2ccc(N)nc2=O)C(F)(F)C1O
D00660_protomer_2,CC1(Cn2ccnn2)C(C(=O)O)N2C(=O)CC2S1(=O)=O
D02966_protomer_2,CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O
D02966_protomer_1,CCCC1C(=O)N2C(N(C)C)=[NH+]c3ccc(C)cc3N2C1=O
D06891_protomer_2,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O
D06891_protomer_1,O=C([O-])C[NH+](CC[NH+](CC(=O)[O-])CC(=O)[O-])CC(=O)[O-]
D05225_protomer_1,CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1
D00723_protomer_1,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1
D08250_protomer_1,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2O
D03033_protomer_2,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[n-]c12
D03033_protomer_1,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12
D02508_protomer_1,CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(NC(=O)C([NH3+])c3ccccc3)C2SC1(C)C
D02508_protomer_2,CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C
D00438_protomer_1,COCCOC(=O)C1=C(C)[NH2+]C(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
D00438_protomer_2,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
D03106_protomer_2,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C
D03106_protomer_1,C=C(c1ccc(C(=O)[O-])cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C
D06085_protomer_1,CCCCCCCCCC(=O)CC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
D06171_protomer_1,CC(C)(C)C(=O)SCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C
D00395_protomer_3,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2
D00395_protomer_1,Cc1c(C)c2c(c(C)c1[O-])CCC(C)(COc1ccc(CC3SC(=O)[N-]C3=O)cc1)O2
D00395_protomer_2,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)[N-]C3=O)cc1)O2
D00526_protomer_1,O=C([O-])c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)[O-])cc(=O)c34)cccc2o1
D00800_protomer_2,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21
D07555_protomer_1,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1O
D01304_protomer_1,COc1cc(N)cn[n+]1-c1ccccc1
D08054_protomer_2,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
D07460_protomer_1,C[NH+]1CCc2cccc3c2C1Cc1ccc(O)c([O-])c1-3
D07460_protomer_3,CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3
D07460_protomer_2,C[NH+]1CCc2cccc3c2C1Cc1ccc([O-])c([O-])c1-3
D08062_protomer_1,CC(=O)C1(O)Cc2c(O)c3c(c([O-])c2C(OC2CC([NH3+])C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O
D08062_protomer_3,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O
D08062_protomer_2,CC(=O)C1(O)Cc2c([O-])c3c(c([O-])c2C(OC2CC([NH3+])C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O
D08062_protomer_4,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC([NH3+])C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O
D00312_protomer_1,CC12CCC3c4ccc(OS(=O)(=O)[O-])cc4CCC3C1CCC2=O
D08653_protomer_2,CN1C2CCC1CC(=C1c3ccccc3CSc3ccccc31)C2
D08653_protomer_1,C[NH+]1C2CCC1CC(=C1c3ccccc3CSc3ccccc31)C2
D08409_protomer_1,CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O
D09348_protomer_1,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)([O-])[O-])C(=O)C(C)(C)O4)n2)cc(OC)c1OC
D00854_protomer_2,CCC1NC(=O)C(NC(=O)c2ncccc2[O-])C(C)OC(=O)C(c2ccccc2)NC(=O)C2CC(=O)C(CSC3C[NH+]4CCC3CC4)CN2C(=O)C(Cc2ccc(N(C)C)cc2)N(C)C(=O)C2CCCN2C1=O
D00854_protomer_1,CCC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(c2ccccc2)NC(=O)C2CC(=O)C(CSC3C[NH+]4CCC3CC4)CN2C(=O)C(Cc2ccc(N(C)C)cc2)N(C)C(=O)C2CCCN2C1=O
D00854_protomer_3,CCC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(c2ccccc2)NC(=O)C2CC(=O)C(CSC3CN4CCC3CC4)CN2C(=O)C(Cc2ccc(N(C)C)cc2)N(C)C(=O)C2CCCN2C1=O
D02771_protomer_1,C[NH+](C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2
D02771_protomer_2,CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2
D03385_protomer_1,CC(=O)Oc1ccccc1C(=O)[O-]
D07097_protomer_2,O=C(O)C(O)C(O)C(O)C(O)C(=O)O
D02258_protomer_1,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)[O-]
D07201_protomer_1,C=C1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO
D03711_protomer_1,O=C1CCC(c2ccccc2)(C2CC[NH+](Cc3ccccc3)CC2)C(=O)N1
D03711_protomer_2,O=C1CCC(c2ccccc2)(C2CCN(Cc3ccccc3)CC2)C(=O)N1
D00554_protomer_1,C#CC1(O)CCC2C3CCc4cc([O-])ccc4C3CCC21C
D00554_protomer_2,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C
D00164_protomer_1,CCCCCCCCCCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C
D00720_protomer_1,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1
D00739_protomer_1,CCCCOc1ccc(OCCC[NH+]2CCOCC2)cc1
D00739_protomer_2,CCCCOc1ccc(OCCCN2CCOCC2)cc1
D07699_protomer_1,CCOC(=O)C(CCc1ccccc1)[NH2+]C1CCC[NH+]2CCCC(C(=O)[O-])N2C1=O
D07699_protomer_2,CCOC(=O)C(CCc1ccccc1)NC1CCCN2CCCC(C(=O)O)N2C1=O
D07450_protomer_1,CCOC(=O)C1=C(COCC[NH3+])[NH2+]C(C)=C(C(=O)OC)C1c1ccccc1Cl
D07450_protomer_2,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl
D10516_protomer_1,O=C1CCc2ccc(OCCCC[NH+]3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1
D10516_protomer_2,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1
D04885_protomer_1,CC(=O)C1(C)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C
